Id;MathScore;ReadingScore;WritingScore;fk_Student;Year
5082;79;76;92;1270;2020
5083;80;66;96;1270;2021
5084;56;29;59;1271;2018
5085;42;28;65;1271;2019
5086;38;28;41;1271;2020
5087;31;25;31;1271;2021
5088;60;58;41;1272;2018
5089;65;47;45;1272;2019
5090;68;41;72;1272;2020
5091;83;35;80;1272;2021
5092;39;40;35;1273;2018
5093;43;49;37;1273;2019
5094;36;58;42;1273;2020
5095;44;63;38;1273;2021
5096;60;66;39;1274;2018
5097;57;72;74;1274;2019
5098;67;68;70;1274;2020
5099;69;58;72;1274;2021
5100;87;30;36;1275;2018
5101;67;24;108;1275;2019
5102;68;24;81;1275;2020
5103;69;18;57;1275;2021
5104;33;55;40;1276;2018
5105;39;61;32;1276;2019
5106;35;64;30;1276;2020
5107;43;62;40;1276;2021
5108;60;80;41;1277;2018
5109;61;80;57;1277;2019
5110;50;77;68;1277;2020
5111;51;65;42;1277;2021
5112;88;44;29;1278;2018
5113;94;36;96;1278;2019
5114;81;41;78;1278;2020
5115;85;34;98;1278;2021
5116;91;54;56;1279;2018
5117;99;56;69;1279;2019
5118;107;64;107;1279;2020
5119;109;67;101;1279;2021
5120;38;43;50;1280;2018
5121;46;50;47;1280;2019
5122;55;53;39;1280;2020
5123;49;47;56;1280;2021
5124;46;40;76;1281;2018
5125;44;37;40;1281;2019
5126;43;31;33;1281;2020
5127;46;32;45;1281;2021
5128;28;64;64;1282;2018
5129;34;78;21;1282;2019
5130;41;84;32;1282;2020
5131;51;83;31;1282;2021
5132;50;48;41;1283;2018
5133;43;49;57;1283;2019
5134;44;51;34;1283;2020
5135;42;39;54;1283;2021
5136;48;32;33;1284;2018
5137;50;34;40;1284;2019
5138;56;29;59;1284;2020
5139;52;27;55;1284;2021
5140;47;46;83;1285;2018
5141;44;46;56;1285;2019
5142;40;57;54;1285;2020
5143;41;64;36;1285;2021
5144;71;51;41;1286;2018
5145;57;54;77;1286;2019
5146;68;58;50;1286;2020
5147;84;65;68;1286;2021
5148;60;37;87;1287;2018
5149;65;35;51;1287;2019
5150;80;34;51;1287;2020
5151;78;42;88;1287;2021
5152;94;72;62;1288;2018
5153;103;58;117;1288;2019
5154;79;64;97;1288;2020
5155;62;48;63;1288;2021
5156;55;57;56;1289;2018
5157;42;62;65;1289;2019
5158;48;69;44;1289;2020
5159;55;65;38;1289;2021
5160;37;69;31;1290;2018
5161;44;60;31;1290;2019
5162;40;47;51;1290;2020
5163;42;49;36;1290;2021
5164;33;35;88;1291;2018
5165;27;42;31;1291;2019
5166;31;39;33;1291;2020
5167;25;34;32;1291;2021
5168;62;35;38;1292;2018
5169;65;43;60;1292;2019
5170;76;36;50;1292;2020
5171;62;34;68;1292;2021
5172;23;46;71;1293;2018
5173;25;48;21;1293;2019
5174;24;43;20;1293;2020
5175;24;34;19;1293;2021
5176;39;47;36;1294;2018
5177;47;52;35;1294;2019
5178;47;55;37;1294;2020
5179;54;41;36;1294;2021
5180;41;68;72;1295;2018
5181;39;79;46;1295;2019
5182;38;69;38;1295;2020
5183;42;65;45;1295;2021
5184;43;32;53;1296;2018
5185;49;31;43;1296;2019
5186;39;25;49;1296;2020
5187;47;26;46;1296;2021
5188;54;54;69;1297;2018
5189;47;43;56;1297;2019
5190;41;37;57;1297;2020
5191;47;44;40;1297;2021
5192;47;32;55;1298;2018
5193;53;28;50;1298;2019
5194;66;21;54;1298;2020
5195;66;25;79;1298;2021
5196;48;38;74;1299;2018
5197;58;35;38;1299;2019
5198;66;28;50;1299;2020
5199;55;25;67;1299;2021
5200;44;77;27;1300;2018
5201;37;81;53;1300;2019
5202;29;84;40;1300;2020
5203;27;94;35;1300;2021
5204;52;57;26;1301;2018
5205;43;54;64;1301;2019
5206;45;61;36;1301;2020
5207;52;49;38;1301;2021
5208;39;78;57;1302;2018
5209;45;66;41;1302;2019
5210;49;80;52;1302;2020
5211;53;94;57;1302;2021
5212;56;65;84;1303;2018
5213;65;79;62;1303;2019
5214;57;94;53;1303;2020
5215;52;116;59;1303;2021
5216;28;78;27;1304;2018
5217;27;69;27;1304;2019
5218;23;80;21;1304;2020
5219;22;63;28;1304;2021
5220;62;33;41;1305;2018
5221;76;37;75;1305;2019
5222;83;36;92;1305;2020
5223;92;37;73;1305;2021
5224;76;29;42;1306;2018
5225;72;26;76;1306;2019
5226;88;24;77;1306;2020
5227;98;29;109;1306;2021
5228;61;62;40;1307;2018
5229;75;76;49;1307;2019
5230;89;64;65;1307;2020
5231;92;75;107;1307;2021
5232;76;54;52;1308;2018
5233;58;42;77;1308;2019
5234;59;35;69;1308;2020
5235;49;40;49;1308;2021
5236;83;40;73;1309;2018
5237;100;31;95;1309;2019
5238;118;31;121;1309;2020
5239;115;31;98;1309;2021
5240;25;41;43;1310;2018
5241;24;49;31;1310;2019
5242;28;56;28;1310;2020
5243;22;70;27;1310;2021
5244;52;60;42;1311;2018
5245;54;52;53;1311;2019
5246;56;41;42;1311;2020
5247;67;47;42;1311;2021
5248;67;31;70;1312;2018
5249;60;30;53;1312;2019
5250;51;32;62;1312;2020
5251;56;38;49;1312;2021
5252;41;53;47;1313;2018
5253;35;49;32;1313;2019
5254;38;44;30;1313;2020
5255;31;43;37;1313;2021
5256;65;78;61;1314;2018
5257;76;94;74;1314;2019
5258;57;92;58;1314;2020
5259;52;77;49;1314;2021
5260;63;59;59;1315;2018
5261;78;73;56;1315;2019
5262;72;66;84;1315;2020
5263;72;79;83;1315;2021
5264;55;56;52;1316;2018
5265;58;63;58;1316;2019
5266;55;60;65;1316;2020
5267;62;50;42;1316;2021
5268;28;33;53;1317;2018
5269;26;34;27;1317;2019
5270;29;36;23;1317;2020
5271;36;33;25;1317;2021
5272;85;44;42;1318;2018
5273;101;39;69;1318;2019
5274;118;39;98;1318;2020
5275;127;48;130;1318;2021
5276;39;36;49;1319;2018
5277;36;39;48;1319;2019
5278;44;34;29;1319;2020
5279;54;38;50;1319;2021
5280;56;32;37;1320;2018
5281;53;38;46;1320;2019
5282;42;31;50;1320;2020
5283;42;36;46;1320;2021
5284;35;57;50;1321;2018
5285;44;65;42;1321;2019
5286;45;75;37;1321;2020
5287;53;78;39;1321;2021
5288;66;59;60;1322;2018
5289;51;65;63;1322;2019
5290;45;51;40;1322;2020
5291;49;51;53;1322;2021
5292;24;56;44;1323;2018
5293;26;49;29;1323;2019
5294;28;41;22;1323;2020
5295;35;47;28;1323;2021
5296;80;29;71;1324;2018
5297;78;32;65;1324;2019
5298;68;34;59;1324;2020
5299;68;35;85;1324;2021
5300;25;58;34;1325;2018
5301;25;59;26;1325;2019
5302;28;57;21;1325;2020
5303;33;71;28;1325;2021
5304;55;32;42;1326;2018
5305;51;35;56;1326;2019
5306;39;31;53;1326;2020
5307;38;26;46;1326;2021
5308;46;56;28;1327;2018
5309;49;67;40;1327;2019
5310;60;63;46;1327;2020
5311;62;77;71;1327;2021
5312;45;49;65;1328;2018
5313;41;59;37;1328;2019
5314;44;68;41;1328;2020
5315;40;54;37;1328;2021
5316;44;38;87;1329;2018
5317;41;46;43;1329;2019
5318;48;54;46;1329;2020
5319;52;54;37;1329;2021
5320;79;74;48;1330;2018
5321;81;66;64;1330;2019
5322;73;52;95;1330;2020
5323;61;50;62;1330;2021
5324;66;74;50;1331;2018
5325;61;91;68;1331;2019
5326;56;105;64;1331;2020
5327;47;84;58;1331;2021
5328;42;70;52;1332;2018
5329;47;82;34;1332;2019
5330;43;91;44;1332;2020
5331;34;95;49;1332;2021
5332;89;69;48;1333;2018
5333;95;86;92;1333;2019
5334;89;75;74;1333;2020
5335;83;65;71;1333;2021
5336;58;75;50;1334;2018
5337;65;68;55;1334;2019
5338;59;61;69;1334;2020
5339;68;53;55;1334;2021
5340;39;63;60;1335;2018
5341;43;76;41;1335;2019
5342;53;64;53;1335;2020
5343;40;62;54;1335;2021
5344;44;35;51;1336;2018
5345;39;26;33;1336;2019
5346;36;23;42;1336;2020
5347;42;23;31;1336;2021
5348;40;54;42;1337;2018
5349;34;58;44;1337;2019
5350;30;72;28;1337;2020
5351;36;61;26;1337;2021
5352;33;63;28;1338;2018
5353;36;61;30;1338;2019
5354;42;56;44;1338;2020
5355;35;59;38;1338;2021
5356;32;47;50;1339;2018
5357;38;44;34;1339;2019
5358;42;51;47;1339;2020
5359;36;61;35;1339;2021
5360;68;81;29;1340;2018
5361;83;80;69;1340;2019
5362;90;66;87;1340;2020
5363;75;56;101;1340;2021
5364;39;55;63;1341;2018
5365;44;53;42;1341;2019
5366;46;63;51;1341;2020
5367;43;65;43;1341;2021
5368;50;61;33;1342;2018
5369;42;67;60;1342;2019
5370;40;79;51;1342;2020
5371;48;73;44;1342;2021
5372;55;64;48;1343;2018
5373;67;62;61;1343;2019
5374;84;73;59;1343;2020
5375;66;84;64;1343;2021
5376;59;57;40;1344;2018
5377;51;53;52;1344;2019
5378;62;60;46;1344;2020
5379;61;45;51;1344;2021
5380;24;39;35;1345;2018
5381;22;46;21;1345;2019
5382;17;47;17;1345;2020
5383;14;48;18;1345;2021
5384;76;83;76;1346;2018
5385;82;80;93;1346;2019
5386;82;76;75;1346;2020
5387;72;91;91;1346;2021
5388;77;57;44;1347;2018
5389;92;51;79;1347;2019
5390;102;62;70;1347;2020
5391;97;65;81;1347;2021
5392;47;77;66;1348;2018
5393;40;61;57;1348;2019
5394;46;49;49;1348;2020
5395;57;55;37;1348;2021
5396;67;58;64;1349;2018
5397;80;59;61;1349;2019
5398;97;73;85;1349;2020
5399;73;77;105;1349;2021
5400;38;52;44;1350;2018
5401;47;48;30;1350;2019
5402;38;51;43;1350;2020
5403;32;40;33;1350;2021
5404;29;47;71;1351;2018
5405;35;40;31;1351;2019
5406;27;46;35;1351;2020
5407;29;54;34;1351;2021
5408;85;34;60;1352;2018
5409;74;35;68;1352;2019
5410;81;40;70;1352;2020
5411;84;48;74;1352;2021
5412;34;34;43;1353;2018
5413;40;35;41;1353;2019
5414;36;40;32;1353;2020
5415;45;49;33;1353;2021
5416;38;34;32;1354;2018
5417;43;42;46;1354;2019
5418;47;33;53;1354;2020
5419;45;32;43;1354;2021
5420;25;33;85;1355;2018
5421;30;28;23;1355;2019
5422;28;27;33;1355;2020
5423;30;31;23;1355;2021
5424;52;80;35;1356;2018
5425;57;97;45;1356;2019
5426;59;111;62;1356;2020
5427;71;115;65;1356;2021
5428;26;31;36;1357;2018
5429;23;36;22;1357;2019
5430;19;28;19;1357;2020
5431;23;29;21;1357;2021
5432;26;54;76;1358;2018
5433;28;51;26;1358;2019
5434;24;61;30;1358;2020
5435;28;57;22;1358;2021
5436;25;51;56;1359;2018
5437;28;45;29;1359;2019
5438;31;35;21;1359;2020
5439;27;30;38;1359;2021
5440;25;72;26;1360;2018
5441;27;64;23;1360;2019
5442;25;76;21;1360;2020
5443;22;73;19;1360;2021
5444;37;61;64;1361;2018
5445;44;73;44;1361;2019
5446;39;62;55;1361;2020
5447;33;60;46;1361;2021
5448;58;65;26;1362;2018
5449;58;65;52;1362;2019
5450;65;55;72;1362;2020
5451;68;41;69;1362;2021
5452;90;48;42;1363;2018
5453;84;45;68;1363;2019
5454;69;44;76;1363;2020
5455;68;38;63;1363;2021
5456;27;81;41;1364;2018
5457;24;65;29;1364;2019
5458;21;57;30;1364;2020
5459;19;62;24;1364;2021
5460;78;39;48;1365;2018
5461;81;46;90;1365;2019
5462;79;35;72;1365;2020
5463;88;30;96;1365;2021
5464;47;52;76;1366;2018
5465;39;43;56;1366;2019
5466;43;47;49;1366;2020
5467;45;42;34;1366;2021
5468;34;62;81;1367;2018
5469;37;50;31;1367;2019
5470;43;50;39;1367;2020
5471;38;56;40;1367;2021
5472;58;71;63;1368;2018
5473;60;81;44;1368;2019
5474;68;76;50;1368;2020
5475;69;59;74;1368;2021
5476;68;28;28;1369;2018
5477;61;26;54;1369;2019
5478;52;21;47;1369;2020
5479;55;23;45;1369;2021
5480;64;33;37;1370;2018
5481;73;33;48;1370;2019
5482;61;35;66;1370;2020
5483;63;32;51;1370;2021
5484;72;41;43;1371;2018
5485;55;43;80;1371;2019
5486;57;41;54;1371;2020
5487;71;49;69;1371;2021
5488;41;51;42;1372;2018
5489;38;53;38;1372;2019
5490;33;40;41;1372;2020
5491;29;49;32;1372;2021
5492;63;41;40;1373;2018
5493;67;31;79;1373;2019
5494;51;25;73;1373;2020
5495;60;28;40;1373;2021
5496;27;79;38;1374;2018
5497;28;79;24;1374;2019
5498;30;87;27;1374;2020
5499;25;79;33;1374;2021
5500;58;57;86;1375;2018
5501;68;44;67;1375;2019
5502;55;42;84;1375;2020
5503;67;39;60;1375;2021
5504;28;44;44;1376;2018
5505;30;40;33;1376;2019
5506;24;48;25;1376;2020
5507;19;46;19;1376;2021
5508;93;46;54;1377;2018
5509;90;57;116;1377;2019
5510;102;71;70;1377;2020
5511;88;82;93;1377;2021
5512;43;57;47;1378;2018
5513;47;45;53;1378;2019
5514;51;43;49;1378;2020
5515;55;45;40;1378;2021
5516;78;74;38;1379;2018
5517;63;59;88;1379;2019
5518;77;63;58;1379;2020
5519;80;55;64;1379;2021
5520;89;30;39;1380;2018
5521;84;27;68;1380;2019
5522;101;21;77;1380;2020
5523;111;25;122;1380;2021
5524;27;50;73;1381;2018
5525;23;56;34;1381;2019
5526;25;66;25;1381;2020
5527;28;69;28;1381;2021
5528;47;30;41;1382;2018
5529;38;27;36;1382;2019
5530;36;33;33;1382;2020
5531;33;25;29;1382;2021
5532;81;51;71;1383;2018
5533;85;40;79;1383;2019
5534;99;44;64;1383;2020
5535;86;34;88;1383;2021
5536;35;56;43;1384;2018
5537;42;45;30;1384;2019
5538;32;43;40;1384;2020
5539;25;41;31;1384;2021
5540;44;54;34;1385;2018
5541;51;66;35;1385;2019
5542;51;68;60;1385;2020
5543;58;74;56;1385;2021
5544;43;48;64;1386;2018
5545;38;56;42;1386;2019
5546;46;54;34;1386;2020
5547;54;65;39;1386;2021
5548;38;41;39;1387;2018
5549;43;37;43;1387;2019
5550;44;39;40;1387;2020
5551;51;47;49;1387;2021
5552;79;40;63;1388;2018
5553;78;47;86;1388;2019
5554;77;40;65;1388;2020
5555;87;41;78;1388;2021
5556;34;78;28;1389;2018
5557;29;72;38;1389;2019
5558;36;74;33;1389;2020
5559;37;76;29;1389;2021
5560;84;45;67;1390;2018
5561;93;52;103;1390;2019
5562;99;42;116;1390;2020
5563;122;44;105;1390;2021
5564;74;39;70;1391;2018
5565;76;37;67;1391;2019
5566;82;33;80;1391;2020
5567;63;33;76;1391;2021
5568;83;45;34;1392;2018
5569;70;48;68;1392;2019
5570;55;49;55;1392;2020
5571;66;57;46;1392;2021
5572;55;79;52;1393;2018
5573;62;91;66;1393;2019
5574;61;104;76;1393;2020
5575;58;88;52;1393;2021
5576;52;35;33;1394;2018
5577;40;37;49;1394;2019
5578;44;32;36;1394;2020
5579;35;34;37;1394;2021
5580;32;39;57;1395;2018
5581;31;41;35;1395;2019
5582;35;48;31;1395;2020
5583;32;36;35;1395;2021
5584;46;45;50;1396;2018
5585;41;43;39;1396;2019
5586;50;48;47;1396;2020
5587;48;48;57;1396;2021
5588;44;37;62;1397;2018
5589;39;28;42;1397;2019
5590;32;27;49;1397;2020
5591;28;24;28;1397;2021
5592;93;83;56;1398;2018
5593;73;97;72;1398;2019
5594;78;113;65;1398;2020
5595;72;141;77;1398;2021
5596;59;42;44;1399;2018
5597;57;43;60;1399;2019
5598;55;38;61;1399;2020
5599;61;40;69;1399;2021
5600;51;83;73;1400;2018
5601;47;101;43;1400;2019
5602;51;90;43;1400;2020
5603;43;110;38;1400;2021
5604;48;39;50;1401;2018
5605;50;45;53;1401;2019
5606;45;46;56;1401;2020
5607;44;43;39;1401;2021
5608;67;78;88;1402;2018
5609;64;86;67;1402;2019
5610;56;75;55;1402;2020
5611;60;68;61;1402;2021
5612;30;83;66;1403;2018
5613;29;83;31;1403;2019
5614;33;63;24;1403;2020
5615;28;54;28;1403;2021
5616;65;76;51;1404;2018
5617;78;69;72;1404;2019
5618;73;57;89;1404;2020
5619;86;45;67;1404;2021
5620;60;70;77;1405;2018
5621;70;59;54;1405;2019
5622;74;66;65;1405;2020
5623;76;65;63;1405;2021
5624;51;70;44;1406;2018
5625;45;55;58;1406;2019
5626;39;55;40;1406;2020
5627;33;64;30;1406;2021
5628;24;59;70;1407;2018
5629;30;53;25;1407;2019
5630;26;42;33;1407;2020
5631;21;42;32;1407;2021
5632;42;36;47;1408;2018
5633;37;39;39;1408;2019
5634;30;31;37;1408;2020
5635;31;35;32;1408;2021
5636;26;80;64;1409;2018
5637;21;77;26;1409;2019
5638;18;71;18;1409;2020
5639;22;65;14;1409;2021
5640;38;61;52;1410;2018
5641;40;76;37;1410;2019
5642;45;66;35;1410;2020
5643;48;80;54;1410;2021
5644;56;29;45;1411;2018
5645;68;32;47;1411;2019
5646;70;39;74;1411;2020
5647;65;33;71;1411;2021
5648;92;70;74;1412;2018
5649;96;63;79;1412;2019
5650;113;63;98;1412;2020
5651;115;52;102;1412;2021
5652;37;53;43;1413;2018
5653;39;52;41;1413;2019
5654;36;54;44;1413;2020
5655;33;46;29;1413;2021
5656;58;71;38;1414;2018
5657;70;81;69;1414;2019
5658;69;87;57;1414;2020
5659;66;79;74;1414;2021
5660;23;29;44;1415;2018
5661;28;34;25;1415;2019
5662;34;41;23;1415;2020
5663;37;50;37;1415;2021
5664;43;82;39;1416;2018
5665;33;75;38;1416;2019
5666;40;89;29;1416;2020
5667;50;111;39;1416;2021
5668;67;57;28;1417;2018
5669;75;56;52;1417;2019
5670;87;70;71;1417;2020
5671;95;70;74;1417;2021
5672;53;40;39;1418;2018
5673;54;32;48;1418;2019
5674;67;38;56;1418;2020
5675;51;42;58;1418;2021
5676;35;41;88;1419;2018
5677;27;40;38;1419;2019
5678;29;41;24;1419;2020
5679;35;41;27;1419;2021
5680;92;48;41;1420;2018
5681;73;49;74;1420;2019
5682;71;54;70;1420;2020
5683;75;44;81;1420;2021
5684;34;35;90;1421;2018
5685;41;29;26;1421;2019
5686;36;31;31;1421;2020
5687;43;30;44;1421;2021
5688;63;32;29;1422;2018
5689;48;27;73;1422;2019
5690;48;34;38;1422;2020
5691;55;39;40;1422;2021
5692;36;35;34;1423;2018
5693;43;30;36;1423;2019
5694;39;27;33;1423;2020
5695;48;22;31;1423;2021
5696;24;47;31;1424;2018
5697;23;43;19;1424;2019
5698;26;46;20;1424;2020
5699;21;43;27;1424;2021
5700;72;81;50;1425;2018
5701;63;99;59;1425;2019
5702;61;86;48;1425;2020
5703;65;98;73;1425;2021
5704;70;39;87;1426;2018
5705;58;42;82;1426;2019
5706;72;40;67;1426;2020
5707;76;49;88;1426;2021
5708;41;39;37;1427;2018
5709;50;48;32;1427;2019
5710;50;52;43;1427;2020
5711;55;46;38;1427;2021
5712;46;65;44;1428;2018
5713;37;67;36;1428;2019
5714;43;67;29;1428;2020
5715;37;62;53;1428;2021
5716;52;73;62;1429;2018
5717;45;80;50;1429;2019
5718;45;95;40;1429;2020
5719;55;79;50;1429;2021
5720;31;62;83;1430;2018
5721;37;64;35;1430;2019
5722;39;67;34;1430;2020
5723;30;81;40;1430;2021
5724;38;35;56;1431;2018
5725;30;35;29;1431;2019
5726;36;28;25;1431;2020
5727;38;32;33;1431;2021
5728;72;45;40;1432;2018
5729;58;34;71;1432;2019
5730;44;30;71;1432;2020
5731;45;29;53;1432;2021
5732;36;45;57;1433;2018
5733;41;46;31;1433;2019
5734;42;48;33;1433;2020
5735;47;36;42;1433;2021
5736;83;56;58;1434;2018
5737;63;51;85;1434;2019
5738;55;40;56;1434;2020
5739;68;49;60;1434;2021
5740;61;69;73;1435;2018
5741;69;59;51;1435;2019
5742;53;53;70;1435;2020
5743;65;55;56;1435;2021
5744;65;54;59;1436;2018
5745;67;46;65;1436;2019
5746;57;44;57;1436;2020
5747;63;46;60;1436;2021
5748;66;71;64;1437;2018
5749;68;80;71;1437;2019
5750;67;65;59;1437;2020
5751;69;69;58;1437;2021
5752;70;31;50;1438;2018
5753;57;31;71;1438;2019
5754;64;25;47;1438;2020
5755;73;23;78;1438;2021
5756;88;28;38;1439;2018
5757;79;27;93;1439;2019
5758;82;29;90;1439;2020
5759;67;29;70;1439;2021
5760;42;54;42;1440;2018
5761;39;63;34;1440;2019
5762;42;73;41;1440;2020
5763;42;78;51;1440;2021
5764;38;39;41;1441;2018
5765;44;46;43;1441;2019
5766;54;45;35;1441;2020
5767;58;56;67;1441;2021
5768;67;43;71;1442;2018
5769;81;52;68;1442;2019
5770;77;39;68;1442;2020
5771;82;43;62;1442;2021
5772;40;67;41;1443;2018
5773;46;73;31;1443;2019
5774;55;64;44;1443;2020
5775;56;68;59;1443;2021
5776;87;74;60;1444;2018
5777;67;78;73;1444;2019
5778;80;67;73;1444;2020
5779;63;61;86;1444;2021
5780;45;66;29;1445;2018
5781;38;65;54;1445;2019
5782;47;66;31;1445;2020
5783;41;67;54;1445;2021
5784;24;43;39;1446;2018
5785;19;38;24;1446;2019
5786;15;44;18;1446;2020
5787;15;44;15;1446;2021
5788;59;79;40;1447;2018
5789;60;83;49;1447;2019
5790;56;73;48;1447;2020
5791;61;80;63;1447;2021
5792;38;66;73;1448;2018
5793;42;70;37;1448;2019
5794;49;72;48;1448;2020
5795;45;65;54;1448;2021
5796;43;55;51;1449;2018
5797;54;47;34;1449;2019
5798;62;39;64;1449;2020
5799;55;41;69;1449;2021
5800;61;51;38;1450;2018
5801;55;55;47;1450;2019
5802;68;52;51;1450;2020
5803;78;41;67;1450;2021
5804;64;58;85;1451;2018
5805;63;55;57;1451;2019
5806;76;42;49;1451;2020
5807;79;43;89;1451;2021
5808;62;36;62;1452;2018
5809;69;30;68;1452;2019
5810;74;24;72;1452;2020
5811;84;26;74;1452;2021
5812;74;65;29;1453;2018
5813;82;81;83;1453;2019
5814;88;99;67;1453;2020
5815;88;97;75;1453;2021
5816;40;60;37;1454;2018
5817;47;48;43;1454;2019
5818;45;59;47;1454;2020
5819;38;68;55;1454;2021
5820;39;76;74;1455;2018
5821;34;64;32;1455;2019
5822;39;60;36;1455;2020
5823;29;71;44;1455;2021
5824;92;83;42;1456;2018
5825;100;95;97;1456;2019
5826;77;107;91;1456;2020
5827;63;84;89;1456;2021
5828;83;56;62;1457;2018
5829;102;66;94;1457;2019
5830;77;69;113;1457;2020
5831;67;76;74;1457;2021
5832;32;83;39;1458;2018
5833;32;93;34;1458;2019
5834;37;107;26;1458;2020
5835;38;122;29;1458;2021
5836;62;62;42;1459;2018
5837;71;55;77;1459;2019
5838;81;46;80;1459;2020
5839;100;57;80;1459;2021
5840;71;29;39;1460;2018
5841;56;28;77;1460;2019
5842;57;23;62;1460;2020
5843;63;21;51;1460;2021
5844;61;47;54;1461;2018
5845;65;42;57;1461;2019
5846;74;39;76;1461;2020
5847;92;40;63;1461;2021
5848;28;46;57;1462;2018
5849;25;50;26;1462;2019
5850;21;40;23;1462;2020
5851;18;39;17;1462;2021
5852;28;48;55;1463;2018
5853;24;49;21;1463;2019
5854;29;57;25;1463;2020
5855;22;67;27;1463;2021
5856;35;49;43;1464;2018
5857;32;57;31;1464;2019
5858;31;63;30;1464;2020
5859;25;58;34;1464;2021
5860;44;41;63;1465;2018
5861;45;46;47;1465;2019
5862;52;54;43;1465;2020
5863;61;43;49;1465;2021
5864;87;58;62;1466;2018
5865;103;63;66;1466;2019
5866;82;69;97;1466;2020
5867;94;57;84;1466;2021
5868;30;50;70;1467;2018
5869;24;58;27;1467;2019
5870;30;66;28;1467;2020
5871;36;59;35;1467;2021
5872;58;44;45;1468;2018
5873;68;49;63;1468;2019
5874;71;42;83;1468;2020
5875;55;45;67;1468;2021
5876;53;30;78;1469;2018
5877;44;35;48;1469;2019
5878;35;34;36;1469;2020
5879;30;28;32;1469;2021
5880;24;81;33;1470;2018
5881;22;82;23;1470;2019
5882;24;69;26;1470;2020
5883;21;57;23;1470;2021
5884;25;69;36;1471;2018
5885;29;85;19;1471;2019
5886;28;87;29;1471;2020
5887;29;74;33;1471;2021
5888;29;35;45;1472;2018
5889;24;38;25;1472;2019
5890;19;39;21;1472;2020
5891;18;39;16;1472;2021
5892;59;50;31;1473;2018
5893;45;59;70;1473;2019
5894;46;66;35;1473;2020
5895;45;70;37;1473;2021
5896;63;79;38;1474;2018
5897;61;93;76;1474;2019
5898;64;111;57;1474;2020
5899;73;110;78;1474;2021
5900;48;37;26;1475;2018
5901;41;40;51;1475;2019
5902;48;39;48;1475;2020
5903;56;44;42;1475;2021
5904;43;41;49;1476;2018
5905;46;47;47;1476;2019
5906;47;54;50;1476;2020
5907;48;61;37;1476;2021
5908;50;50;49;1477;2018
5909;45;62;47;1477;2019
5910;45;54;53;1477;2020
5911;38;67;35;1477;2021
5912;53;36;87;1478;2018
5913;45;36;64;1478;2019
5914;48;29;51;1478;2020
5915;58;26;53;1478;2021
5916;44;62;78;1479;2018
5917;47;70;38;1479;2019
5918;40;67;54;1479;2020
5919;46;81;31;1479;2021
5920;46;67;39;1480;2018
5921;43;55;36;1480;2019
5922;36;60;52;1480;2020
5923;45;73;34;1480;2021
5924;68;76;46;1481;2018
5925;74;90;59;1481;2019
5926;59;91;79;1481;2020
5927;70;93;65;1481;2021
5928;63;30;44;1482;2018
5929;59;25;71;1482;2019
5930;70;21;65;1482;2020
5931;68;23;80;1482;2021
5932;53;78;33;1483;2018
5933;51;68;41;1483;2019
5934;42;76;39;1483;2020
5935;42;71;34;1483;2021
5936;48;46;30;1484;2018
5937;40;40;54;1484;2019
5938;50;41;48;1484;2020
5939;47;41;42;1484;2021
5940;62;29;63;1485;2018
5941;69;27;53;1485;2019
5942;81;22;54;1485;2020
5943;96;21;77;1485;2021
5944;67;71;71;1486;2018
5945;59;67;74;1486;2019
5946;59;76;60;1486;2020
5947;56;85;66;1486;2021
5948;82;46;35;1487;2018
5949;99;44;93;1487;2019
5950;86;37;90;1487;2020
5951;95;34;77;1487;2021
5952;38;51;55;1488;2018
5953;46;39;42;1488;2019
5954;44;47;40;1488;2020
5955;33;42;54;1488;2021
5956;40;46;51;1489;2018
5957;39;55;30;1489;2019
5958;30;65;48;1489;2020
5959;33;71;37;1489;2021
5960;60;67;57;1490;2018
5961;56;69;45;1490;2019
5962;51;69;67;1490;2020
5963;54;71;41;1490;2021
5964;34;59;63;1491;2018
5965;32;54;34;1491;2019
5966;30;41;35;1491;2020
5967;26;44;36;1491;2021
5968;35;42;55;1492;2018
5969;31;49;26;1492;2019
5970;36;61;37;1492;2020
5971;42;59;35;1492;2021
5972;49;39;30;1493;2018
5973;59;30;50;1493;2019
5974;51;23;61;1493;2020
5975;49;23;39;1493;2021
5976;66;45;30;1494;2018
5977;73;55;63;1494;2019
5978;71;60;64;1494;2020
5979;76;48;75;1494;2021
5980;75;46;34;1495;2018
5981;59;52;86;1495;2019
5982;58;60;67;1495;2020
5983;50;55;60;1495;2021
5984;48;35;58;1496;2018
5985;54;30;48;1496;2019
5986;48;36;60;1496;2020
5987;48;34;60;1496;2021
5988;34;68;50;1497;2018
5989;34;58;33;1497;2019
5990;37;56;37;1497;2020
5991;34;69;44;1497;2021
5992;33;49;90;1498;2018
5993;30;47;41;1498;2019
5994;34;49;35;1498;2020
5995;26;39;37;1498;2021
5996;39;62;51;1499;2018
5997;33;71;40;1499;2019
5998;34;68;36;1499;2020
5999;38;73;36;1499;2021
6000;38;32;26;1500;2018
6001;31;26;47;1500;2019
6002;32;22;25;1500;2020
6003;28;17;32;1500;2021
6004;71;47;36;1501;2018
6005;75;51;84;1501;2019
6006;61;46;71;1501;2020
6007;46;42;73;1501;2021
6008;48;51;40;1502;2018
6009;40;53;37;1502;2019
6010;39;53;45;1502;2020
6011;42;61;36;1502;2021
6012;36;34;87;1503;2018
